GeneSymbol,ArrayNostre,GSE13432_7d,GSE13432_35d,GSE51080_10d,GSE55934_Adre_10d,GSE98132_Adre_3d,GSE108077_7d,GSE110420_10d
Gm12909,0,0,0,0,1,0,0,0
Gm13021,0,0,0,0,1,0,0,0
Gm13251,0,0,0,0,1,0,0,0
Gm13449,0,0,0,0,1,0,0,0
Gm13657,0,0,0,0,1,0,0,0
Gm13773,0,0,0,0,1,0,0,0
Gm14173,0,0,0,0,1,0,0,0
Gm14251,0,0,0,0,1,0,0,0
Gm14302,0,0,0,0,1,0,0,0
Gm14420,0,0,0,0,1,0,0,0
Gm14426,0,0,0,0,1,0,0,0
Gm15318,0,0,0,0,1,0,0,0
Gm15343,0,0,0,0,1,0,0,0
Gm15590,0,0,0,0,1,0,0,0
Gm15611,0,0,0,0,1,0,0,0
Gm15622,0,0,0,0,1,0,0,0
Gm15638,0,0,0,0,1,0,0,0
Gm15690,0,0,0,0,1,0,0,0
Gm15883,0,0,0,0,1,0,0,0
Gm15889,0,0,0,0,1,0,0,0
Gm15890,0,0,0,0,1,0,0,0
Gm15962,0,0,0,0,1,0,0,0
Gm16035,0,0,0,0,1,0,0,0
Gm16121,0,0,0,0,1,0,0,0
Gm16157,0,0,0,0,1,0,0,0
Gm16348,0,0,0,0,1,0,0,0
Gm16548,0,0,0,0,1,0,0,0
Gm16551,0,0,0,0,1,0,0,0
Gm16567,0,0,0,0,1,0,0,0
Gm16573,0,0,0,0,1,0,0,0
Gm17023,0,0,0,0,1,0,0,0
Gm17196,0,0,0,0,1,0,0,0
Gm17416,0,0,0,0,1,0,0,0
Gm17753,0,0,0,0,1,0,0,0
Gm19619,0,0,0,0,1,0,0,0
Gm20302,0,0,0,0,1,0,0,0
Gm20528,0,0,0,0,1,0,0,0
Gm20695,0,0,0,0,1,0,0,0
Gm21320,0,0,0,0,1,0,0,0
Gm22099,0,0,0,0,1,0,0,0
Gm22137,0,0,0,0,1,0,0,0
Gm22272,0,0,0,0,1,0,0,0
Gm22426,0,0,0,0,1,0,0,0
Gm22442,0,0,0,0,1,0,0,0
Gm22562,0,0,0,0,1,0,0,0
Gm22578,0,0,0,0,1,0,0,0
Gm22751,0,0,0,0,1,0,0,0
Gm22758,0,0,0,0,1,0,0,0
Gm22759,0,0,0,0,1,0,0,0
Gm22774,0,0,0,0,1,0,0,0
Gm22973,0,0,0,0,1,0,0,0
Gm23080,0,0,0,0,1,0,0,0
Gm23105,0,0,0,0,1,0,0,0
Gm23132,0,0,0,0,1,0,0,0
Gm23136,0,0,0,0,1,0,0,0
Gm23279,0,0,0,0,1,0,0,0
Gm23301,0,0,0,0,1,0,0,0
Gm23386,0,0,0,0,1,0,0,0
Gm23462,0,0,0,0,1,0,0,0
Gm23475,0,0,0,0,1,0,0,0
Gm23546,0,0,0,0,1,0,0,0
Gm23598,0,0,0,0,1,0,0,0
Gm23722,0,0,0,0,1,0,0,0
Gm23730,0,0,0,0,1,0,0,0
Gm23734,0,0,0,0,1,0,0,0
Gm23925,0,0,0,0,1,0,0,0
Gm24044,0,0,0,0,1,0,0,0
Gm24098,0,0,0,0,1,0,0,0
Gm24119,0,0,0,0,1,0,0,0
Gm24162,0,0,0,0,1,0,0,0
Gm24233,0,0,0,0,1,0,0,0
Gm24253,0,0,0,0,1,0,0,0
Gm24336,0,0,0,0,1,0,0,0
Gm24381,0,0,0,0,1,0,0,0
Gm24400,0,0,0,0,1,0,0,0
Gm24411,0,0,0,0,1,0,0,0
Gm24494,0,0,0,0,1,0,0,0
Gm24507,0,0,0,0,1,0,0,0
Gm24575,0,0,0,0,1,0,0,0
Gm24594,0,0,0,0,1,0,0,0
Gm24613,0,0,0,0,1,0,0,0
Gm24678,0,0,0,0,1,0,0,0
Gm24704,0,0,0,0,1,0,0,0
Gm24714,0,0,0,0,1,0,0,0
Gm24780,0,0,0,0,1,0,0,0
Gm25133,0,0,0,0,1,0,0,0
Gm25188,0,0,0,0,1,0,0,0
Gm25205,0,0,0,0,1,0,0,0
Gm25290,0,0,0,0,1,0,0,0
Gm25321,0,0,0,0,1,0,0,0
Gm25381,0,0,0,0,1,0,0,0
Gm25395,0,0,0,0,1,0,0,0
Gm25537,0,0,0,0,1,0,0,0
Gm25594,0,0,0,0,1,0,0,0
Gm2568,0,0,0,0,1,0,0,0
Gm25683,0,0,0,0,1,0,0,0
Gm25744,0,0,0,0,1,0,0,0
Gm25813,0,0,0,0,1,0,0,0
Gm25835,0,0,0,0,1,0,0,0
Gm25873,0,0,0,0,1,0,0,0
Gm25930,0,0,0,0,1,0,0,0
Gm25982,0,0,0,0,1,0,0,0
Gm25985,0,0,0,0,1,0,0,0
Gm26175,0,0,0,0,1,0,0,0
Gm26225,0,0,0,0,1,0,0,0
Gm26287,0,0,0,0,1,0,0,0
Gm26424,0,0,0,0,1,0,0,0
Gm26440,0,0,0,0,1,0,0,0
Gm26457,0,0,0,0,1,0,0,0
Gm26489,0,0,0,0,1,0,0,0
Gm26540,0,0,0,0,1,0,0,0
Gm26584,0,0,0,0,1,0,0,0
Gm26608,0,0,0,0,1,0,0,0
Gm26809,0,0,0,0,1,0,0,0
Gm26880,0,0,0,0,1,0,0,0
Gm2788,0,0,0,0,1,0,0,0
Gm3170,0,0,0,0,1,0,0,0
Gm3219,0,0,0,0,1,0,0,0
Gm33049,0,0,0,0,1,0,0,0
Gm3348,0,0,0,0,1,0,0,0
Gm34039,0,0,0,0,1,0,0,0
Gm3776,0,0,0,0,1,0,0,0
Gm38455,0,0,0,0,1,0,0,0
Gm38485,0,0,0,0,1,0,0,0
Gm38487,0,0,0,0,1,0,0,0
Gm38678,0,0,0,0,1,0,0,0
Gm38718,0,0,0,0,1,0,0,0
Gm38938,0,0,0,0,1,0,0,0
Gm39079,0,0,0,0,1,0,0,0
Gm3934,0,0,0,0,1,0,0,0
Gm39861,0,0,0,0,1,0,0,0
Gm39869,0,0,0,0,1,0,0,0
Gm40150,0,0,0,0,1,0,0,0
Gm40156,0,0,0,0,1,0,0,0
Gm40706,0,0,0,0,1,0,0,0
Gm41457,0,0,0,0,1,0,0,0
Gm4184,0,0,0,0,1,0,0,0
Gm42035,0,0,0,0,1,0,0,0
Gm42149,0,0,0,0,1,0,0,0
Gm4450,0,0,0,0,1,0,0,0
Gm4737,0,0,0,0,1,0,0,0
Gm4952,0,0,0,0,1,0,0,0
Gm4956,0,0,0,0,1,0,0,0
Gm5424,0,0,0,0,1,0,0,0
Gm5524,0,0,0,0,1,0,0,0
Gm6741,0,0,0,0,1,0,1,0
Gm7676,0,0,0,0,1,0,0,0
Gm8074,0,0,0,0,1,0,0,0
Gm8203,0,0,0,0,1,0,0,0
Gm8883,0,0,0,0,1,0,0,0
Gm9847,0,0,0,0,1,0,0,0
Gna14,0,0,0,0,1,0,0,0
Gnb2l1,0,0,0,0,1,0,0,0
Gne,0,0,0,0,1,0,0,0
Gnmt,0,0,0,0,1,0,0,0
Gnpnat1,0,0,0,0,1,0,0,0
Golt1a,0,0,0,0,1,0,0,0
Got2,0,0,0,0,1,0,0,0
Gpcpd1,0,0,0,0,1,0,0,0
Gpld1,0,0,0,0,1,0,0,0
Gpr155,0,0,0,0,1,0,0,0
Gprin3,0,0,0,0,1,0,0,0
Gpt,0,0,0,0,1,0,0,0
Gpt2,0,0,0,0,1,0,1,0
Gramd1c,0,0,0,0,1,0,0,0
Gramd3,0,0,0,0,1,0,0,0
Grb7,0,0,0,0,1,0,0,0
Grem2,0,0,0,0,1,0,1,0
Grhpr,0,0,0,0,1,0,0,0
Gsap,0,0,0,0,1,0,0,0
Gsdmd,0,0,0,0,1,0,0,0
Gss,0,0,0,0,1,0,0,0
Gsta1,0,0,0,0,1,0,0,0
Gsta3,0,0,0,0,1,0,0,0
Gstk1,0,0,0,0,1,0,0,0
Gstm3,0,0,0,0,1,0,0,0
Gstm6,0,0,0,0,1,0,0,0
Gstm7,0,0,0,0,1,0,0,0
Gstp1,0,0,0,0,1,0,0,0
Gstp2,0,0,0,0,1,0,1,0
Gstt1,0,0,0,0,1,1,1,0
Gstz1,0,0,0,0,1,0,0,0
Gulo,0,0,0,0,1,0,0,0
Gys2,0,0,0,0,1,0,0,0
H2-Q1,0,0,0,0,1,0,0,0
H2-Q10,0,0,0,0,1,0,0,0
Haao,0,0,0,0,1,0,0,0
Habp2,0,0,0,0,1,0,0,0
Habp4,0,0,0,0,1,0,0,0
Hacd3,0,0,0,0,1,0,0,0
Hagh,0,0,0,0,1,0,0,0
Hal,0,0,0,0,1,0,0,0
Hamp,0,0,0,0,1,0,0,0
Hand2,0,0,0,0,1,0,0,0
Hao1,0,0,0,0,1,0,0,0
Hc,0,0,0,0,1,0,0,0
Hdac11,0,0,0,0,1,0,1,0
Hebp1,0,0,0,0,1,0,1,0
Helz2,0,0,0,0,1,0,0,0
Herpud1,0,0,0,0,1,0,0,0
Hes6,0,0,0,0,1,0,0,0
Hgd,0,0,0,0,1,1,0,0
Hgf,0,0,0,0,1,0,0,0
Hgfac,0,0,0,0,1,0,0,0
Hhip,0,0,0,0,1,0,0,0
Hibadh,0,0,0,0,1,0,0,0
Hjurp,0,0,0,0,1,0,0,0
Hmgcl,0,0,0,0,1,0,0,0
Hmgcr,0,0,0,0,1,0,0,0
Hmgcs2,0,0,0,0,1,0,0,1
Hnf1a,0,0,0,0,1,0,0,0
Hnf1aos1,0,0,0,0,1,0,0,0
Hnf1b,0,0,0,0,1,0,0,0
Hnf4a,0,0,0,0,1,0,0,0
Hoga1,0,0,0,0,1,0,0,0
Homer2,0,0,0,0,1,0,1,0
Hook1,0,0,0,0,1,0,0,0
Hopx,0,0,0,0,1,0,0,0
Hpd,0,0,0,0,1,0,0,0
Hpgd,0,0,0,0,1,0,1,0
Hpn,0,0,0,0,1,0,0,0
Hpx,0,0,0,0,1,0,0,0
Hrg,0,0,0,0,1,0,0,0
Hrsp12,0,0,0,0,1,0,0,0
Hs3st3a1,0,0,0,0,1,0,0,0
Hs3st3b1,0,0,0,0,1,0,1,0
Hs6st1,0,0,0,0,1,0,0,0
Hsd11b1,0,0,0,0,1,0,1,0
Hsd17b11,0,0,0,0,1,0,0,0
Hsd17b13,0,0,0,0,1,0,0,0
Hsd17b2,0,0,0,0,1,0,0,0
Hsd17b6,0,0,0,0,1,0,0,0
Hsd17b7,0,0,0,0,1,0,0,0
Hsd3b2,0,0,0,0,1,0,0,0
Hsd3b4,0,0,0,0,1,0,0,0
Hsd3b7,0,0,0,0,1,0,0,0
Hsp90b1,0,0,0,0,1,0,1,0
Hspa8,0,0,0,0,1,0,0,0
Hyi,0,0,0,0,1,0,1,0
Hykk,0,0,0,0,1,0,1,0
Id2,0,0,0,0,1,0,0,0
Ido2,0,0,0,0,1,1,0,0
Ifih1,0,0,0,0,1,0,1,0
Igfbp1,0,0,0,0,1,0,0,0
Igfbp2,0,0,0,0,1,1,0,0
Igsf11,0,0,0,0,1,0,0,0
Igsf23,0,0,0,0,1,0,0,0
Igsf5,0,0,0,0,1,0,0,0
Igsf6,0,0,0,0,1,0,0,0
Il17rb,0,0,0,0,1,0,0,0
Il1b,0,0,0,0,1,0,0,0
Il1r1,0,0,0,0,1,0,0,0
Il1rap,0,0,0,0,1,0,1,0
Il22ra1,0,0,0,0,1,0,0,0
Il6ra,0,0,0,0,1,0,1,0
Ildr2,0,0,0,0,1,1,1,0
Impa1,0,0,0,0,1,0,0,0
Inadl,0,0,0,0,1,0,1,0
Inhba,0,0,0,0,1,0,0,0
Inhbc,0,0,0,0,1,0,0,0
Inhbe,0,0,0,0,1,0,0,0
Inmt,0,0,0,0,1,0,0,0
Insc,0,0,0,0,1,0,0,0
Invs,0,0,0,0,1,0,0,0
Ip6k2,0,0,0,0,1,0,0,0
Ipmk,0,0,0,0,1,0,0,0
Iqgap2,0,0,0,0,1,0,0,0
Ireb2,0,0,0,0,1,0,0,0
Irf2,0,0,0,0,1,0,1,0
Irf6,0,0,0,0,1,0,0,0
Irf7,0,0,0,0,1,0,1,0
Isg15,0,0,0,0,1,0,1,0
Itga9,0,0,0,0,1,0,0,0
Itih1,0,0,0,0,1,0,0,0
Itih2,0,0,0,0,1,0,0,0
Itih3,0,0,0,0,1,0,0,0
Itih4,0,0,0,0,1,0,0,0
Iyd,0,0,0,0,1,0,0,0
Kcnk10,0,0,0,0,1,0,0,0
Kcnk5,0,0,0,0,1,0,1,0
Kcnn2,0,0,0,0,1,0,0,0
Keg1,0,0,0,0,1,0,0,0
Khk,0,0,0,0,1,0,1,0
Kiss1,0,0,0,0,1,0,0,0
Klf1,0,0,0,0,1,0,0,0
Klf12,0,0,0,0,1,1,0,0
Klf15,0,0,0,0,1,0,1,0
Klkb1,0,0,0,0,1,0,0,0
Klrb1c,0,0,0,0,1,0,0,0
Kng2,0,0,0,0,1,0,0,0
Krt18,0,0,0,0,1,0,0,0
Krt8,0,0,0,0,1,0,0,0
Kynu,0,0,0,0,1,0,0,0
Lama3,0,0,0,0,1,0,1,0
Lamp2,0,0,0,0,1,0,0,0
Lap3,0,0,0,0,1,0,0,0
Lcat,0,0,0,0,1,0,0,0
Lce1j,0,0,0,0,1,0,0,0
Lcn2,0,0,0,0,1,0,0,0
Ldlr,0,0,0,0,1,0,0,0
Lect2,0,0,0,0,1,0,0,0
Lexm,0,0,0,0,1,0,0,0
Lgals8,0,0,0,0,1,0,0,0
Lgals9,0,0,0,0,1,0,0,0
Lgr4,0,0,0,0,1,0,1,0
Lgr5,0,0,0,0,1,0,0,0
Lhpp,0,0,0,0,1,0,0,0
Lifr,0,0,0,0,1,0,1,0
Lilra5,0,0,0,0,1,0,0,0
Lilrb4a,0,0,0,0,1,0,0,0
Lin7a,0,0,0,0,1,0,0,0
Lipc,0,0,0,0,1,0,0,0
Lipg,0,0,0,0,1,0,0,0
Lman1,0,0,0,0,1,0,0,0
LOC102631757,0,0,0,0,1,0,0,0
LOC102632291,0,0,0,0,1,0,0,0
LOC102632463,0,0,0,0,1,0,0,0
LOC102638993,0,0,0,0,1,0,0,0
LOC102642071,0,0,0,0,1,0,0,0
LOC102642272,0,0,0,0,1,0,0,0
LOC105243248,0,0,0,0,1,0,0,0
LOC105244195,0,0,0,0,1,0,0,0
LOC105246088,0,0,0,0,1,0,0,0
LOC105246089,0,0,0,0,1,0,0,0
LOC545966,0,0,0,0,1,0,0,0
Lpgat1,0,0,0,0,1,0,0,0
Lpin2,0,0,0,0,1,0,0,0
Lrat,0,0,0,0,1,0,0,0
Lrg1,0,0,0,0,1,0,1,0
Lrit1,0,0,0,0,1,0,0,0
Lrit2,0,0,0,0,1,0,0,0
Lrp1,0,0,0,0,1,0,1,0
Lrp4,0,0,0,0,1,0,0,0
Lrrc16a,0,0,0,0,1,0,0,0
Lrrc3,0,0,0,0,1,0,1,0
Lrrc42,0,0,0,0,1,0,0,0
Lsr,0,0,0,0,1,0,0,0
Lurap1l,0,0,0,0,1,0,1,0
Lysmd3,0,0,0,0,1,0,0,0
Lzts3,0,0,0,0,1,0,1,0
Mafb,0,0,0,0,1,0,0,0
Magi1,0,0,0,0,1,0,0,0
Mal2,0,0,0,0,1,0,0,0
Man1a,0,0,0,0,1,0,1,0
Man2a1,0,0,0,0,1,0,1,0
Man2b1,0,0,0,0,1,0,0,0
Map3k13,0,0,0,0,1,0,0,0
Map7,0,0,0,0,1,0,0,0
Marcksl1-ps4,0,0,0,0,1,0,0,0
Marveld2,0,0,0,0,1,0,0,0
Masp1,0,0,0,0,1,0,0,0
Masp2,0,0,0,0,1,0,0,0
Mast3,0,0,0,0,1,0,0,0
Mat1a,0,0,0,0,1,0,0,0
Mb21d2,0,0,0,0,1,0,1,0
Mbd1,0,0,0,0,1,0,0,0
Mbl1,0,0,0,0,1,0,0,0
Mbl2,0,0,0,0,1,0,0,0
Mcc,0,0,0,0,1,0,0,0
Mcm10,0,0,0,0,1,0,0,0
Mctp2,0,0,0,0,1,0,0,0
Meiob,0,0,0,0,1,0,1,0
Meis2,0,0,0,0,1,0,0,0
Mertk,0,0,0,0,1,0,1,0
Mettl7b,0,0,0,0,1,1,1,0
Mfsd1,0,0,0,0,1,0,0,0
Mgam,0,0,0,0,1,0,0,0
Mgst1,0,0,0,0,1,0,0,0
Mia2,0,0,0,0,1,0,0,0
Mia3,0,0,0,0,1,0,1,0
Mir122,0,0,0,0,1,0,0,0
Mir134,0,0,0,0,1,0,0,0
Mir1948,0,0,0,0,1,0,0,0
Mir1981,0,0,0,0,1,0,0,0
Mir207,0,0,0,0,1,0,0,0
Mir328,0,0,0,0,1,0,0,0
Mir486,0,0,0,0,1,0,0,0
Mir505,0,0,0,0,1,0,0,0
Mir5124a,0,0,0,0,1,0,0,0
Mir682,0,0,0,0,1,0,0,0
Mir692-1,0,0,0,0,1,0,0,0
Mir692-2,0,0,0,0,1,0,0,0
Mir692-3,0,0,0,0,1,0,0,0
Mir704,0,0,0,0,1,0,0,0
Mir8093,0,0,0,0,1,0,0,0
Mirg,0,0,0,0,1,0,0,0
Mkrn2os,0,0,0,0,1,0,0,0
Mlycd,0,0,0,0,1,0,0,0
Mob3b,0,0,0,0,1,0,1,0
Mocos,0,0,0,0,1,0,0,0
Mogs,0,0,0,0,1,0,1,0
Mov10,0,0,0,0,1,0,1,0
Moxd1,0,0,0,0,1,0,0,0
Mpst,0,0,0,0,1,0,0,0
Mpv17l,0,0,0,0,1,0,0,0
Mrgpra1,0,0,0,0,1,0,0,0
Msmo1,0,0,0,0,1,0,0,0
Msrb1,0,0,0,0,1,0,0,0
Mst1,0,0,0,0,1,0,0,0
Mthfd1,0,0,0,0,1,0,0,0
Mthfsl,0,0,0,0,1,0,0,0
Mtss1,0,0,0,0,1,0,0,0
Mttp,0,0,0,0,1,0,0,0
Mug1,0,0,0,0,1,0,0,0
Mug2,0,0,0,0,1,0,0,0
Mup1,0,0,0,0,1,0,0,0
Mup10,0,0,0,0,1,0,0,0
Mup11,0,0,0,0,1,0,0,0
Mup12,0,0,0,0,1,0,0,0
Mup13,0,0,0,0,1,0,0,0
Mup14,0,0,0,0,1,0,0,0
Mup15,0,0,0,0,1,0,0,0
Mup16,0,0,0,0,1,0,1,0
Mup17,0,0,0,0,1,0,0,0
Mup18,0,0,0,0,1,0,0,0
Mup19,0,0,0,0,1,0,0,0
Mup2,0,0,0,0,1,0,0,0
Mup20,0,0,0,0,1,0,0,0
Mup3,0,0,0,0,1,0,0,0
Mup7,0,0,0,0,1,0,0,0
Mup8,0,0,0,0,1,0,0,0
Mup9,0,0,0,0,1,0,0,0
Mup-ps17,0,0,0,0,1,0,0,0
Mup-ps19,0,0,0,0,1,0,0,0
Mx2,0,0,0,0,1,0,0,0
Mylk,0,0,0,0,1,0,0,0
Myo1b,0,0,0,0,1,0,0,0
Myo1e,0,0,0,0,1,0,0,0
Myrf,0,0,0,0,1,0,0,0
N4bp2l1,0,0,0,0,1,0,0,0
Naaladl2,0,0,0,0,1,0,0,0
Nadk2,0,0,0,0,1,0,0,0
Naglu,0,0,0,0,1,0,1,0
Nags,0,0,0,0,1,0,0,0
Naip2,0,0,0,0,1,0,0,0
Naip6,0,0,0,0,1,0,0,0
Naip7,0,0,0,0,1,0,0,0
Naprt,0,0,0,0,1,0,0,0
Nat2,0,0,0,0,1,0,0,0
Ndfip1,0,0,0,0,1,0,0,0
Ndst1,0,0,0,0,1,0,0,0
Necab1,0,0,0,0,1,0,0,0
Nek6,0,0,0,0,1,0,1,0
Nfyb,0,0,0,0,1,0,0,0
Ngef,0,0,0,0,1,0,0,0
Ninj1,0,0,0,0,1,0,0,0
Nipsnap1,0,0,0,0,1,0,0,0
Nipsnap3b,0,0,0,0,1,0,0,0
Nit2,0,0,0,0,1,0,0,0
Nlrp6,0,0,0,0,1,0,0,0
Nmral1,0,0,0,0,1,0,0,0
Nmrk1,0,0,0,0,1,0,0,0
Nnmt,0,0,0,0,1,0,1,0
Noct,0,0,0,0,1,0,0,0
Nop56,0,0,0,0,1,0,0,0
Nop58,0,0,0,0,1,0,0,0
Nostrin,0,0,0,0,1,0,0,0
Notum,0,0,0,0,1,0,0,0
Nox4,0,0,0,0,1,0,0,0
Npr2,0,0,0,0,1,0,0,0
Nr0b2,0,0,0,0,1,0,0,0
Nr1h4,0,0,0,0,1,0,0,0
Nr1h5,0,0,0,0,1,0,0,0
Nr1i2,0,0,0,0,1,0,0,0
Nr1i3,0,0,0,0,1,0,0,0
Nr5a2,0,0,0,0,1,0,0,0
n-R5s1,0,0,0,0,1,0,0,0
n-R5s127,0,0,0,0,1,0,0,0
n-R5s167,0,0,0,0,1,0,0,0
n-R5s173,0,0,0,0,1,0,0,0
n-R5s176,0,0,0,0,1,0,0,0
n-R5s204,0,0,0,0,1,0,0,0
n-R5s28,0,0,0,0,1,0,0,0
Nrn1,0,0,0,0,1,0,0,0
Nrxn1,0,0,0,0,1,0,1,0
Nsmf,0,0,0,0,1,0,0,0
Nuak2,0,0,0,0,1,0,0,0
Nudt7,0,0,0,0,1,0,0,0
Nxpe2,0,0,0,0,1,0,0,0
Oaf,0,0,0,0,1,0,0,0
Ociad2,0,0,0,0,1,0,0,0
Ocln,0,0,0,0,1,0,0,0
Ogfrl1,0,0,0,0,1,0,1,0
Oit3,0,0,0,0,1,0,0,0
Olfm3,0,0,0,0,1,0,0,0
Olfr1034,0,0,0,0,1,0,0,0
Olfr1337,0,0,0,0,1,0,0,0
Olfr566,0,0,0,0,1,0,0,0
Onecut1,0,0,0,0,1,0,0,0
Onecut2,0,0,0,0,1,0,0,0
Orm1,0,0,0,0,1,0,0,0
Orm2,0,0,0,0,1,0,0,0
Os9,0,0,0,0,1,0,1,0
Osbpl3,0,0,0,0,1,0,0,0
Osgin1,0,0,0,0,1,0,0,0
Otc,0,0,0,0,1,0,0,0
Otulin,0,0,0,0,1,0,0,0
P4hb,0,0,0,0,1,0,1,0
Pafah2,0,0,0,0,1,0,0,0
Pah,0,0,0,0,1,0,0,0
Papd7,0,0,0,0,1,0,1,0
Papss2,0,0,0,0,1,0,1,0
Pard3,0,0,0,0,1,0,0,0
Parp9,0,0,0,0,1,0,0,0
Pawr,0,0,0,0,1,0,0,0
Pbld1,0,0,0,0,1,0,0,0
Pbld2,0,0,0,0,1,0,0,0
Pcbd1,0,0,0,0,1,0,1,0
Pcgf6,0,0,0,0,1,0,0,0
Pcsk9,0,0,0,0,1,0,0,0
Pctp,0,0,0,0,1,0,0,0
Pcyt2,0,0,0,0,1,0,0,0
Pde9a,0,0,0,0,1,0,0,0
Pdia4,0,0,0,0,1,0,1,0
Pdia5,0,0,0,0,1,0,0,0
Pdilt,0,0,0,0,1,0,0,0
Pdzk1,0,0,0,0,1,0,0,0
Pecr,0,0,0,0,1,0,0,0
Pemt,0,0,0,0,1,0,0,0
Perp,0,0,0,0,1,0,0,0
Pex11g,0,0,0,0,1,0,0,0
Pgap1,0,0,0,0,1,0,1,0
Pglyrp2,0,0,0,0,1,0,0,0
Pgrmc1,0,0,0,0,1,0,0,0
Phf11c,0,0,0,0,1,0,0,0
Phf11d,0,0,0,0,1,0,0,0
Phldb2,0,0,0,0,1,0,0,0
Phyhd1,0,0,0,0,1,0,0,0
Pid1,0,0,0,0,1,0,1,0
Pigr,0,0,0,0,1,0,0,0
Pik3ap1,0,0,0,0,1,0,0,0
Pim3,0,0,0,0,1,0,1,0
Pipox,0,0,0,0,1,0,0,0
Pkhd1,0,0,0,0,1,0,0,0
Pklr,0,0,0,0,1,0,0,0
Pkp2,0,0,0,0,1,0,1,0
Pla1a,0,0,0,0,1,0,0,0
Pla2g12b,0,0,0,0,1,0,0,0
Platr4,0,0,0,0,1,0,0,0
Plcxd2,0,0,0,0,1,0,0,0
Plekha6,0,0,0,0,1,0,0,0
Plekhg6,0,0,0,0,1,0,0,0
Plg,0,0,0,0,1,0,0,0
Plk3,0,0,0,0,1,0,0,0
Plpp3,0,0,0,0,1,0,1,0
Pls1,0,0,0,0,1,0,0,0
Plscr2,0,0,0,0,1,0,0,0
Plvap,0,0,0,0,1,0,0,0
Plxnb1,0,0,0,0,1,0,0,0
Plxnb2,0,0,0,0,1,0,0,0
Pnpo,0,0,0,0,1,0,0,0
Ppan,0,0,0,0,1,0,0,0
Ppib,0,0,0,0,1,0,0,0
Ppm1k,0,0,0,0,1,0,0,0
Ppp1r10,0,0,0,0,1,0,1,0
Ppp1r14a,0,0,0,0,1,0,0,0
Prdx4,0,0,0,0,1,0,1,0
Prdx6,0,0,0,0,1,0,0,0
Prg4,0,0,0,0,1,0,0,0
Prkcz,0,0,0,0,1,0,0,0
Prlr,0,0,0,0,1,0,0,0
Proc,0,0,0,0,1,0,0,0
Prodh,0,0,0,0,1,0,0,0
Prodh2,0,0,0,0,1,0,0,0
Prok1,0,0,0,0,1,0,0,0
Pros1,0,0,0,0,1,0,1,0
Prox1,0,0,0,0,1,0,0,0
Prox1os,0,0,0,0,1,0,0,0
Proz,0,0,0,0,1,0,0,0
Prpsap1,0,0,0,0,1,0,0,0
Prr16,0,0,0,0,1,1,1,0
Psd3,0,0,0,0,1,0,0,0
Ptcd3,0,0,0,0,1,0,0,0
Pter,0,0,0,0,1,0,0,0
Ptprf,0,0,0,0,1,0,1,0
Ptprj,0,0,0,0,1,0,0,0
Ptprk,0,0,0,0,1,0,0,0
Pvrl1,0,0,0,0,1,0,0,0
Pvrl3,0,0,0,0,1,0,0,0
Pxdc1,0,0,0,0,1,0,1,0
Pxmp2,0,0,0,0,1,0,1,0
Pyroxd2,0,0,0,0,1,0,0,0
Pzp,0,0,0,0,1,0,0,0
Qpct,0,0,0,0,1,1,0,0
Qprt,0,0,0,0,1,0,0,0
Qsox1,0,0,0,0,1,0,1,0
Rab26os,0,0,0,0,1,0,0,0
Rab43,0,0,0,0,1,0,0,0
Rabggtb,0,0,0,0,1,0,0,0
Rabl3,0,0,0,0,1,0,0,0
Rai14,0,0,0,0,1,0,1,0
Ranbp10,0,0,0,0,1,0,0,0
Rapgef4,0,0,0,0,1,0,0,0
Rapgef4os2,0,0,0,0,1,0,0,0
Rapgef4os3,0,0,0,0,1,0,0,0
Raph1,0,0,0,0,1,0,0,0
Rarres1,0,0,0,0,1,0,0,0
Rarres2,0,0,0,0,1,0,1,0
Rasgef1b,0,0,0,0,1,0,1,0
Rassf3,0,0,0,0,1,0,0,0
Rassf7,0,0,0,0,1,0,1,0
Rbp1,0,0,0,0,1,0,0,0
Rbp4,0,0,0,0,1,0,1,0
Rcbtb1,0,0,0,0,1,0,0,0
Rcl1,0,0,0,0,1,0,0,0
Rdh16,0,0,0,0,1,0,0,0
Rdh5,0,0,0,0,1,0,0,0
Rdh7,0,0,0,0,1,0,0,0
Rdh9,0,0,0,0,1,0,0,0
Reep6,0,0,0,0,1,0,0,0
Reln,0,0,0,0,1,0,0,0
Rgn,0,0,0,0,1,0,0,0
Rgs1,0,0,0,0,1,0,0,0
Rgs16,0,0,0,0,1,0,1,0
Rhbg,0,0,0,0,1,0,1,0
Rhobtb1,0,0,0,0,1,0,0,0
Rhod,0,0,0,0,1,0,0,0
Rmdn2,0,0,0,0,1,0,0,0
Rnase4,0,0,0,0,1,0,0,0
Rnd2,0,0,0,0,1,0,0,0
Rnf103,0,0,0,0,1,0,0,0
Rnf125,0,0,0,0,1,0,0,0
Rnf128,0,0,0,0,1,0,0,0
Rnf149,0,0,0,0,1,0,0,0
Rnf169,0,0,0,0,1,0,1,0
Rnf43,0,0,0,0,1,0,0,0
Rnu3a,0,0,0,0,1,0,0,0
Rnu3b1,0,0,0,0,1,0,0,0
Rnu3b2,0,0,0,0,1,0,0,0
Rnu3b3,0,0,0,0,1,0,0,0
Rnu3b4,0,0,0,0,1,0,0,0
Rnu73b,0,0,0,0,1,0,0,0
Robo1,0,0,0,0,1,0,0,0
