Transcript_Cluster_ID,Gene_Symbol,iB_UP,iB_DW,iW_UP,iW_DW,eW_UP,eW_DW,iBAT_FC,iWAT_FC,eWAT_FC
17510129,Mpv17l2,0,0,0,0,0,0,1.6,1.85,1.44
17414321,Gm12506,0,0,0,0,0,0,1.27,1.85,1.59
17433221,Slc25a33,0,0,0,0,0,0,1.66,1.85,1.44
17548403,Slc35a4,0,0,0,0,0,0,-1,1.85,1.05
17260023,Uqcr10,0,0,0,0,0,0,1.04,1.85,1.49
17513503,Zdhhc7,0,0,0,0,0,0,1.25,1.85,1.19
17467519,,0,0,0,0,0,0,-1.08,1.85,-1.08
17395165,Atp5e,0,0,0,0,0,0,1.3,1.84,1.28
17506073,Mlycd,0,0,0,0,0,0,1.72,1.84,1.47
17358214,Klf9,0,0,0,0,0,0,1.22,1.84,1.34
17409920,Abcd3,0,0,0,0,0,0,1.25,1.84,1.26
17330156,,0,0,0,0,0,0,1.11,1.84,1.33
17241822,Gucd1,0,0,0,0,0,0,1.11,1.84,1.58
17377666,Srxn1,0,0,0,0,0,0,1.55,1.84,1.57
17225564,Ndufa10,0,0,0,0,0,0,-1.09,1.84,1.41
17443185,Mlxipl,0,0,0,0,0,0,1.14,1.84,1.26
17245675,Tsfm,0,0,0,0,0,0,1.23,1.84,1.23
17458771,Gars,0,0,0,0,0,0,1.57,1.83,1.18
17229665,Ndufs2,0,0,0,0,0,0,1.01,1.83,1.54
17341521,Thoc6,0,0,0,0,0,0,1.66,1.83,1.01
17396750,Ndufb5,0,0,0,0,0,0,1.07,1.83,1.49
17256522,Coasy,0,0,0,0,0,0,1.42,1.83,1.7
17281773,Timm9,0,0,0,0,0,0,1.16,1.83,1.2
17385374,Nr4a2,0,0,0,0,0,0,1.17,1.83,1.25
17221653,,0,0,0,0,0,0,-1.16,1.82,1.23
17235539,Map2k2,0,0,0,0,0,0,1.61,1.82,1.45
17462975,Mlf2,0,0,0,0,0,0,1.08,1.82,1.18
17524117,Hephl1,1,0,0,0,0,0,2.84,1.82,1.11
17396056,Fabp5; Gm14328; Gm6166,0,0,0,0,0,0,1.13,1.82,1.72
17487161,Qpctl,1,0,0,0,0,0,2.24,1.82,1.32
17433860,Atad3a,0,0,0,0,0,0,1.2,1.82,1.37
17368079,Fbxw5,0,0,0,0,0,0,1.48,1.82,1.22
17245902,Shmt2,0,0,0,0,0,0,1.52,1.82,1.48
17469627,Oxtr,0,0,0,0,0,0,1.21,1.82,1.34
17334253,Eci1,0,0,0,0,0,0,-1.33,1.82,1.6
17233347,Gja1,0,0,0,0,0,0,1.04,1.82,1.06
17429414,Ppcs,0,0,0,0,0,0,1.4,1.81,1.25
17246860,Nipsnap1,0,0,0,0,0,0,1.75,1.81,1.27
17416325,Dhcr24,0,0,0,0,0,0,1.57,1.81,1.04
17407133,4632404H12Rik,0,0,0,0,0,0,1.38,1.81,1.27
17365728,Gpam,0,0,0,0,0,0,1.61,1.81,1.64
17470689,Pex5,0,0,0,0,0,0,1.08,1.81,1.51
17255853,Cisd3; Gm20267,0,0,0,0,0,0,-1.05,1.81,1.31
17412067,Rmdn1; Gm12353,0,0,0,0,0,0,1.38,1.81,1.04
17475898,Sars2,0,0,0,0,0,0,1.62,1.8,1.13
17489620,Gpi1,0,0,0,0,0,0,1.31,1.8,1.29
17409753,Agl,0,0,0,0,0,0,-1.12,1.8,1.35
17497693,Sirt3; Psmd13,0,0,0,0,0,0,1.23,1.8,1.23
17392676,Apmap,0,0,0,0,0,0,1.5,1.8,1.52
17462926,Phb2,0,0,0,0,0,0,1.09,1.8,1.21
17263004,Atox1,0,0,0,0,0,0,1.46,1.8,1.45
17220627,Esrrg,0,0,0,0,0,0,1.37,1.8,1.1
17218361,A930039A15Rik,0,0,0,0,0,0,-1.11,1.8,1.44
17221502,Jph1,0,0,0,0,0,0,1.21,1.8,-1.03
17235227,Cirbp,0,0,0,0,0,0,1.27,1.79,1.59
17486073,Zfp787,1,0,0,0,0,0,2.13,1.79,1.04
17273316,Rfng,0,0,0,0,0,0,1.88,1.79,1.22
17357741,Mrpl16,0,0,0,0,0,0,1.09,1.79,1.54
17461807,Irak2,0,0,0,0,0,0,2,1.79,1.39
17497612,Echs1,0,0,0,0,0,0,1.08,1.79,1.3
17386297,Fastkd1,0,0,0,0,0,0,-1.08,1.79,1.32
17303874,Myoz1,0,0,0,0,0,0,-1.69,1.79,1.05
17362028,Gm14964,0,0,0,0,0,0,1.49,1.79,1.57
17435748,Hadhb,0,0,0,0,0,0,1.03,1.79,1.46
17349979,0610009O20Rik,0,0,0,0,0,0,1.12,1.79,1.32
17282484,Gm5436,0,0,0,0,0,0,1.63,1.79,1.61
17373634,,0,0,0,0,1,0,2.75,1.79,3.51
17284049,Ankrd9,1,0,0,0,0,0,2.96,1.78,1.06
17503389,BC056474; Gm2573; Gm13770,0,0,0,0,0,0,1.14,1.78,1.17
17321346,Ddn,0,0,0,0,0,0,-1.07,1.78,1
17292732,Rnf44,0,0,0,0,0,0,1.58,1.78,1.15
17432964,Gm13200,0,0,0,0,0,0,-1.04,1.78,1.31
17422015,Dnajc11,0,0,0,0,0,0,1.67,1.78,1.14
17365456,Pcgf6; Usmg5; LOC100504912; Gm14539,0,0,0,0,0,0,1.03,1.78,1.29
17229629,Sdhc,0,0,0,0,0,0,1.06,1.78,1.22
17335865,Ndufv3,0,0,0,0,0,0,-1.04,1.78,1.2
17507595,Atp4b,1,0,0,0,0,0,2.28,1.78,-1.04
17467996,Mrpl19,0,0,0,0,0,0,1.14,1.78,1.25
17347680,Zfp36l2,1,0,0,0,0,0,2.99,1.78,1.09
17369196,Fam73b,0,0,0,0,0,0,-1.02,1.78,1.37
17512765,3010033K07Rik,0,0,0,0,0,0,1.43,1.78,1.45
17457143,Akr1b10,0,0,0,0,0,0,1.38,1.78,1.38
17402181,F3,0,0,0,0,0,0,-1.71,1.77,1.68
17419543,Cd164l2,0,0,0,0,0,0,1.8,1.77,1.53
17516469,Usp2,0,0,0,0,0,0,1.48,1.77,1.68
17521441,Nat6; Hyal1,0,0,0,0,0,0,-1.08,1.77,1.22
17546192,Hccs,0,0,0,0,0,0,1.26,1.77,1.17
17462863,C1rl,1,0,0,0,0,0,2.44,1.77,1.43
17298250,Tmem110,0,0,0,0,0,0,1.63,1.77,1.11
17527004,Fdx1,0,0,0,0,0,0,1.32,1.77,1.09
17325719,Ndufs5; BC002163; LOC100504968,0,0,0,0,0,0,1.11,1.77,1.4
17421600,Mtor,0,0,0,0,0,0,1.41,1.77,1.07
17429495,Nfyc,0,0,0,0,0,0,1.44,1.77,1.15
17539492,n-R5s18,0,0,0,0,0,0,-1.04,1.77,1.29
17263692,Tmem11,0,0,0,0,0,0,-1.11,1.77,1.36
17479875,Stard5,1,0,0,0,0,0,2.2,1.77,1.41
17467664,Ptcd3,0,0,0,0,0,0,1.25,1.77,1.25
17402039,Lrrc39,0,0,0,0,0,0,1.35,1.77,-1.05
17542933,Obp1a,0,0,0,0,0,0,1.03,1.77,-1.21
17235211,Midn,0,0,0,0,0,0,1.29,1.76,1.2
17495553,Coq7,0,0,0,0,0,0,1.36,1.76,1.39
17312882,H1f0,0,0,0,0,0,0,1.01,1.76,1.33
17233751,Aifm2,0,0,0,0,0,0,1.3,1.76,1.44
17388074,Ndufs3; Gm12251,0,0,0,0,0,0,1,1.76,1.23
17236681,Ndufa12; Gm15920,0,0,0,0,0,0,1.12,1.76,1.41
17474621,Ckm,0,0,0,0,0,0,-1.82,1.76,1.06
17402588,Pla2g12a,1,0,0,0,0,0,2.43,1.76,1.45
17479497,Sema4b,0,0,0,0,0,0,1.41,1.76,1.33
17347751,Lrpprc,0,0,0,0,0,0,1,1.76,1.4
17477127,Vsig10l,0,0,0,0,0,0,1.31,1.76,1.08
17548468,Gm3470,0,0,0,0,0,0,1.19,1.76,1.35
17361805,Neat1,0,0,0,0,0,0,1.53,1.75,1.01
17232055,Sgk1,0,0,0,0,1,0,1.6,1.75,2.15
17257502,Taco1,0,0,0,0,0,0,1.58,1.75,1.61
17517116,Timm8b,0,0,0,0,0,0,1.63,1.75,1.13
17246100,Coq10a,0,0,0,0,0,0,1.13,1.75,1.25
17446752,Gm9899,0,0,0,0,0,0,1.07,1.75,1.24
17548616,Gm6415,0,0,0,0,0,0,1,1.75,1.25
17365160,Mrpl43,0,0,0,0,0,0,1.4,1.75,1.29
17373484,Pex16,0,0,0,0,0,0,1.48,1.75,1.78
17445624,Cycs; Gm10108; Gm13772; Gm11625,0,0,0,0,0,0,1.03,1.75,1.41
17230131,Rgs7,0,0,0,0,1,0,-1.03,1.75,2.2
17254473,Myo19,0,0,0,0,0,0,1.26,1.75,1.34
17372119,Mtx2,0,0,0,0,0,0,1.1,1.75,1.27
17217083,Pm20d1,0,0,0,0,0,0,1.02,1.75,1.06
17287803,Slc25a48,0,0,0,0,0,0,1.03,1.75,1.16
17430004,,0,0,0,0,0,0,1.29,1.75,-1.47
17358271,Cycs,0,0,0,0,0,0,-1,1.75,1.44
17371451,Klhl41,0,0,0,0,0,0,-1.24,1.75,-1
17539560,Asb11,0,0,0,0,0,0,1.14,1.75,-1.02
17300261,Oxa1l,0,0,0,0,0,0,1.28,1.74,1.31
17300292,Lrp10,0,0,0,0,0,0,1.8,1.74,1.35
17323909,Dvl3,0,0,0,0,0,0,1.49,1.74,1.38
17339395,Myom1,0,0,0,0,0,0,-1.15,1.74,-1.39
17272857,Cbx4,0,0,0,0,0,0,1.45,1.74,1.07
17481087,Stim1,0,0,0,0,0,0,1.39,1.74,1.2
17318013,Lynx1,1,0,0,0,0,0,2.03,1.74,-1.1
17212819,,0,0,0,0,0,0,-1.11,1.74,1.15
17326567,Gbe1,0,0,0,0,1,0,1.11,1.74,2.11
17242516,Pdxk,0,0,0,0,0,0,1.6,1.74,1.28
17411955,Gm11844,0,0,0,0,0,0,-1.12,1.74,-1.07
17284429,,0,0,0,0,0,0,-1.06,1.74,1.19
17231676,LOC101056577; Timm8a1,0,0,0,0,0,0,1.83,1.74,1.39
17394668,Kcnb1,0,0,0,0,0,0,1.34,1.74,1.19
17376917,Ndufaf5,0,0,0,0,0,0,1.1,1.74,1.11
17233001,Pdss2,0,0,0,0,0,0,1.4,1.74,1.3
17261393,Acyp2,0,0,0,0,0,0,1.11,1.74,1.23
17464404,Mrps35,0,0,0,0,0,0,-1,1.74,1.41
17473948,Gm4745,0,0,0,0,0,0,-1.29,1.74,-1.32
17286870,Sirt5,0,0,0,0,0,0,1.19,1.74,1.09
17335177,Uhrf1bp1,0,0,0,0,0,0,1.32,1.74,1.19
17297655,A430057M04Rik,0,0,0,0,0,0,1.3,1.73,1.13
17321620,Gm17349,0,0,0,0,0,0,1.47,1.73,1.07
17517799,Ubl7,0,0,0,0,0,0,1.3,1.73,1.06
17357891,Olfr1445,0,0,0,0,0,0,-1.28,1.73,1.01
17449456,Grsf1,0,0,0,0,0,0,1.45,1.73,1.29
17319625,Cyp2d22,0,0,0,0,0,0,1.81,1.73,1.41
17506273,Cox4i1,0,0,0,0,0,0,1.05,1.73,1.39
17252969,Rilp,0,0,0,0,0,0,1.36,1.73,1.14
17518526,Clpx,0,0,0,0,0,0,-1.04,1.73,1.3
17245152,Rab3ip,0,0,0,0,0,0,1.36,1.73,1.23
17427961,Cpt2,0,0,0,0,0,0,1.23,1.73,1.5
17323759,Ufd1l,0,0,0,0,0,0,1.03,1.73,1.09
17310398,,0,0,0,0,0,0,1.02,1.73,-1.07
17475385,Cyp2b9,0,0,0,0,0,0,-1.01,1.73,1
17412272,Ndufaf4,0,0,0,0,0,0,1.17,1.73,1.24
17419521,,0,0,0,0,0,0,1.16,1.73,1.21
17300544,Fitm1,0,0,0,0,0,0,-1.53,1.73,1.02
17278200,Ifi27l1,0,0,0,0,0,0,1.18,1.73,1.26
17532151,Scn5a,0,0,0,0,0,0,1.36,1.73,-1.09
17284334,Ighg; Ighm; Ighg2b,0,0,0,0,0,0,-1.37,1.73,1.36
17251617,Kcnab3,0,0,0,0,0,0,-1.19,1.73,1.06
17459297,,0,0,0,0,0,0,1,1.73,1.23
17508396,Ddhd2,0,0,0,0,0,0,1.59,1.72,1.24
17492598,Furin,0,0,0,0,0,0,1.33,1.72,1.32
17489035,Sdhaf1,0,0,0,0,0,0,1.11,1.72,1.24
17494221,Hbb-bt; Hbb-b1; Hbb-b2; Hbb-bs,0,0,0,0,1,0,2.05,1.72,2.65
17400023,Them4,0,0,0,0,0,0,1.67,1.72,-1.13
17437481,Smim20,0,0,0,0,0,0,1.05,1.72,1.45
17314729,Dnajc22,0,0,0,0,0,0,1.03,1.72,-1.3
17262942,Slc36a2,0,0,0,0,0,0,-1.19,1.72,1.68
17242931,Tcf3,0,0,0,0,0,0,1.33,1.72,1.16
17519573,Klhl31,0,0,0,0,0,0,-1.75,1.72,1.13
17343873,Rnf5,0,0,0,0,0,0,1.24,1.72,1.19
17498874,Gm1840,0,0,0,0,0,0,1.27,1.72,1.05
17238293,Mir677; mmu-mir-677,0,0,0,0,0,0,1.23,1.72,1.22
17385099,Neb,0,0,0,0,0,0,-2.16,1.72,-1.26
17337152,Gm20419,0,0,0,0,0,0,1.32,1.72,1.48
17287973,A530065N20Rik,0,0,0,0,0,0,1.23,1.72,-1.14
17431938,Igsf21,0,0,0,0,0,0,1.56,1.72,1.23
17436931,Grpel1,0,0,0,0,0,0,1.23,1.71,1.39
17342029,Ndufb10,0,0,0,0,0,0,1.13,1.71,1.26
17291374,Mrs2,0,0,0,0,0,0,1.43,1.71,1.1
17338124,Mrpl2,0,0,0,0,0,0,1.07,1.71,1.34
17223685,Ndufs1,0,0,0,0,0,0,-1.1,1.71,1.4
17242474,Agpat3,0,0,0,0,0,0,1.21,1.71,1.21
17265422,C1qbp,0,0,0,0,0,0,1.15,1.71,1.17
17485246,Tnnt3,0,0,0,0,0,0,-2.09,1.71,1.12
17407098,Flad1,0,0,0,0,0,0,1.77,1.71,1.17
17469446,Eif4e3; Gm20696,0,0,0,0,0,0,1.23,1.71,1.32
17479942,Olfr297,0,0,0,0,0,0,-1.77,1.71,-1.06
17295386,Tmem171,1,0,0,0,0,0,2.47,1.71,1.21
17336636,Agpat1,1,0,0,0,0,0,2.01,1.71,1.35
17336268,Wdr46,0,0,0,0,0,0,1.81,1.71,1.15
17428645,Tmem69,0,0,0,0,0,0,1.19,1.71,1.12
17325489,Rabl3,1,0,0,0,0,0,2.36,1.71,1.22
17421074,Hspb7,0,0,0,0,0,0,1.31,1.71,-1.05
17451746,1110006O24Rik,0,0,0,0,0,0,1.74,1.71,1.11
17379169,Sgk2,1,0,0,0,0,0,4.08,1.71,-1.1
17345696,Bysl,0,0,0,0,0,0,1.78,1.7,1.34
17526206,C2cd2l,0,0,0,0,1,0,1.19,1.7,2.01
17471274,Gm10010,0,0,0,0,0,0,1.37,1.7,1.3
17502962,Dnajb1; Gipc1,0,0,0,0,0,0,1.57,1.7,1.2
17456841,Klhdc10,0,0,0,0,0,0,1.62,1.7,1.09
17361056,Ndufv1,0,0,0,0,0,0,-1.11,1.7,1.4
17334091,Hcfc1r1,0,0,0,0,0,0,1.52,1.7,1.33
17375911,Mrps5,0,0,0,0,0,0,1.24,1.7,1.17
17425043,Trim14,0,0,0,0,0,0,-1.11,1.7,1.75
17234552,Lss,0,0,0,0,0,0,-1.02,1.7,1.54
17414497,Mup6,0,0,0,0,0,0,-1.02,1.7,1.14
17294816,Ckmt2,0,0,0,0,0,0,-1.53,1.7,1.2
17510922,Pkn1; Ptger1,0,0,0,0,0,0,1.66,1.7,1.2
17508691,Rbpms,0,0,0,0,0,0,1.54,1.7,1.23
17340177,Prkce,0,0,0,0,0,0,1.56,1.7,1.43
17443924,Heatr2,0,0,0,0,0,0,1.28,1.7,1.24
17315198,Mir1941,0,0,0,0,0,0,-1.56,1.7,1.16
17361285,Syt12,0,0,0,0,0,0,-1.09,1.7,1.23
17379713,BC046401,0,0,0,0,0,0,-1,1.69,1.03
17223903,Acadl,0,0,0,0,0,0,1,1.69,1.54
17287466,Higd2a,0,0,0,0,0,0,-1.06,1.69,1.16
17313091,Smcr7l,0,0,0,0,0,0,1.35,1.69,1.08
17332203,Atp5o; LOC100047429,0,0,0,0,0,0,1.17,1.69,1.19
17242276,Gm10941,0,0,0,0,0,0,1.11,1.69,1.03
17521428,Hyal1; Nat6,0,0,0,0,0,0,-1.11,1.69,1.12
17468702,H1fx,0,0,0,0,0,0,1.09,1.69,1.59
17499932,Slc20a2,0,0,0,0,0,0,1.84,1.69,1.1
17486620,Ube2m,0,0,0,0,0,0,1.16,1.69,1.16
17483383,Snora30,0,0,0,0,0,0,-1.67,1.69,1.24
17242760,Tmem259,0,0,0,0,0,0,1.54,1.69,1.2
17516110,Olfr874,0,0,0,0,0,0,-1,1.69,1.27
17471011,Gapdh; LOC101056341; LOC100048117; Gm20899,0,0,0,0,0,0,1.38,1.69,1.2
17480048,Me3,0,0,0,0,0,0,1.12,1.69,1.07
17280498,Dld,0,0,0,0,0,0,1.02,1.69,1.23
17457683,,0,0,0,0,0,0,1.15,1.69,1.05
17279349,Adssl1,0,0,0,0,0,0,-1.14,1.69,1.07
17348126,Mtpap,0,0,0,0,0,0,1.43,1.69,1.13
17480485,Lrrc32,1,0,0,0,0,0,2.13,1.69,1.32
17312054,Khdrbs3,0,0,0,0,0,0,1.38,1.69,-1.09
17255987,Tcap,0,0,0,0,0,0,1.14,1.68,-1.15
17418141,Bmp8b,1,0,0,0,0,0,8.02,1.68,1.04
17258140,Tmem104,0,0,0,0,0,0,1.49,1.68,1.34
17394772,,0,0,0,0,0,0,-1.12,1.68,-1.09
17272147,Wbp2,0,0,0,0,0,0,1.48,1.68,1.24
17451769,Prkab1,0,0,0,0,0,0,1.57,1.68,1.09
17537048,Cox7b,0,0,0,0,0,0,1.23,1.68,-1.3
17505599,Vac14,0,0,0,0,0,0,1.77,1.68,1.14
17530633,Ppm1m,0,0,0,0,0,0,1.45,1.68,1.52
17340485,Tmem242,0,0,0,0,0,0,-1.01,1.68,1.2
17290259,Ucn3,0,0,0,0,0,0,1.36,1.68,-1.07
17229233,Dcaf6,0,0,0,0,0,0,1.37,1.68,1.34
17300429,Dhrs4,0,0,0,0,0,0,-1.03,1.68,1.18
17432967,Ubiad1,0,0,0,0,0,0,1.81,1.68,1.48
17241981,Mmp11; Gm867,0,0,0,0,0,0,1.33,1.68,1.37
17288156,1810034E14Rik,0,0,0,0,0,0,1.64,1.68,-1.05
17549910,LOC100505220; Tomm5; Gm8069,0,0,0,0,0,0,1.06,1.68,-1.04
17242729,Med16,0,0,0,0,0,0,1.51,1.67,1.29
17318118,9030619P08Rik,0,0,0,0,0,0,1.03,1.67,-1.02
17384082,Slc2a8,0,0,0,0,0,0,1.5,1.67,1.26
17345262,Tmem63b,0,0,0,0,0,0,1.69,1.67,1.14
17341743,Tbc1d24,0,0,0,0,0,0,1.02,1.67,1.3
17486008,Rasl2-9,0,0,0,0,0,0,1.06,1.67,1.26
17515062,Mrpl4,0,0,0,0,0,0,1.21,1.67,1.35
17369911,Ak1,0,0,0,0,0,0,1.22,1.67,1.07
17410435,Npnt,1,0,0,0,0,0,2.56,1.67,1.05
17243330,Nfic,0,0,0,0,0,0,1.17,1.67,1.08
17455216,1700001J03Rik; Gm6309,0,0,0,0,0,0,-1.53,1.67,-1.11
17483180,Kctd13,0,0,0,0,0,0,1.28,1.67,1.5
17328132,Txndc11,0,0,0,0,0,0,1.16,1.67,1.31
17444464,Lmtk2,0,0,0,0,0,0,1.69,1.67,1.24
17301594,Stc1,1,0,0,0,0,0,3.07,1.67,2.05
17380211,1300015D01Rik,0,0,0,0,0,0,1.54,1.67,1.32
17303400,Pdhb,0,0,0,0,0,0,-1.03,1.67,1.92
17515106,Pde4a,0,0,0,0,0,0,1.2,1.67,1.29
17336987,Bag6,0,0,0,0,0,0,1.02,1.67,1.17
17370511,Wdr38; Arpc5l,0,0,0,0,0,0,1.62,1.67,1.33
17271984,Slc25a19,0,0,0,0,0,0,-1.2,1.67,1.31
17293273,Isca1,0,0,0,0,0,0,1.17,1.67,1.18
17330314,Gm3244; Ndufb4; Gm3873,0,0,0,0,0,0,1.12,1.67,1.23
17391608,Idh3b,0,0,0,0,0,0,-1.05,1.67,1.31
17305167,Ghitm,0,0,0,0,0,0,1.28,1.67,1.19
17541378,Apln,0,0,0,0,0,0,1.27,1.67,1.07
17428209,9630013D21Rik,0,0,0,0,0,0,1.16,1.67,1.33
17278880,Mir496,0,0,0,0,0,0,-1.04,1.67,1.1
17342602,Pdia2; Arhgdig,0,0,0,0,0,0,1.07,1.67,-1.11
17253258,Coro6,0,0,0,0,0,0,1.07,1.66,1.16
17322359,Zfp385a,0,0,0,0,0,0,1.96,1.66,1.21
17426981,Plin2,0,0,0,0,0,0,1.59,1.66,1.31
17313619,Serhl,0,0,0,0,0,0,1.12,1.66,1.38
17308182,Chmp7,0,0,0,0,0,0,1.29,1.66,1.19
17302869,Clybl,0,0,0,0,0,0,1.09,1.66,1.42
17290056,Mocs2,0,0,0,0,0,0,1.23,1.66,1.17
17450727,Tmed5,0,0,0,0,0,0,1.49,1.66,1.26
17492523,Unc45a,0,0,0,0,0,0,1.01,1.66,1.52
17447045,Pisd; Gm20671,0,0,0,0,0,0,1.49,1.66,1.22
17547933,,0,0,0,0,0,0,1.34,1.66,1.17
17273858,,0,0,0,0,0,0,1.33,1.66,-1.52
17473988,Obox5,0,0,0,0,0,0,-1.19,1.66,-1.15
17369120,Endog,0,0,0,0,0,0,1.5,1.65,1.33
17487982,Bckdha,0,0,0,0,0,0,-1.09,1.65,1.51
17470879,LOC100044508; Tpi1,0,0,0,0,0,0,1.22,1.65,1.39
17485724,Rdh13,0,0,0,0,0,0,1.37,1.65,1.41
17524925,Elof1,0,0,0,0,0,0,1.27,1.65,1.71
17383588,Ccbl1,0,0,0,0,0,0,1.11,1.65,1.68
17272461,Cygb,0,0,0,0,0,0,1.66,1.65,1.18
17306417,Psmb5,0,0,0,0,0,0,1.26,1.65,1.39
17371296,Xirp2,0,0,0,0,0,0,1.05,1.65,-1.13
17355169,Afg3l2,0,0,0,0,0,0,1.12,1.65,1.38
17258287,2310067B10Rik,0,0,0,0,0,0,1.41,1.65,1.1
17467823,Kcmf1,0,0,0,0,0,0,1.68,1.65,1.16
17395141,Gm20721,0,0,0,0,0,0,1.47,1.65,1.11
17290173,Hmgcs1,0,0,0,0,0,0,1.19,1.65,1.12
17391257,Gm10766,0,0,0,0,0,0,1.04,1.65,1.24
17256896,G6pc3,0,0,0,0,0,0,1.61,1.65,1.15
17427891,Mrpl37,0,0,0,0,0,0,1.22,1.65,1.28
17355256,Fam210a,0,0,0,0,0,0,1.15,1.65,1.18
17316436,Cox6c,0,0,0,0,0,0,-1.06,1.65,1.16
17492644,Crtc3,0,0,0,0,0,0,1.17,1.65,-1.09
17466670,Dfna5,0,0,0,0,0,0,1.05,1.65,1.5
17461923,Syn2,0,0,0,0,0,0,1.6,1.65,1.37
17492890,n-R5s154,0,0,0,0,0,0,-1.15,1.64,-1.23
17378898,Adig,0,0,0,0,0,0,-1.07,1.64,1.46
17264651,Kdm6b,0,0,0,0,0,0,1.21,1.64,1.05
17256414,Nkiras2,0,0,0,0,0,0,1.01,1.64,1.14
17420897,Sdhb; LOC101056348,0,0,0,0,0,0,1.12,1.64,1.37
17537144,4933401B06Rik,0,0,0,0,0,0,1.18,1.64,-1.17
17483242,Mylpf,0,0,0,0,0,0,-2.62,1.64,1.4
17464492,Mettl20,0,0,0,0,0,0,-1.64,1.64,1.49
17510338,Plvap,0,0,0,0,0,0,1.36,1.64,1.13
17428545,Uqcrh,0,0,0,0,0,0,1.05,1.64,1.37
17234906,Tpgs1,0,0,0,0,0,0,1.24,1.64,1.13
17217283,Ppp1r15b,0,0,0,0,0,0,1.13,1.64,1.27
17358219,Mir1192,0,0,0,0,0,0,1.01,1.64,1.84
17494725,Olfr2,0,0,0,0,0,0,-1.14,1.64,1.21
17427162,,0,0,0,0,0,0,1.1,1.64,1.14
17250665,Ttc19,0,0,0,0,0,0,1.48,1.64,1.12
17280062,Lpin1,0,0,0,0,0,0,1.26,1.64,1.36
17488608,Ryr1,0,0,0,0,0,0,-1.75,1.64,-1.07
17423215,Ndufaf6,0,0,0,0,0,0,1.12,1.64,1.37
17292677,Drd1a,0,0,0,0,1,0,1.35,1.64,2.09
17438814,Mob1b,0,0,0,0,0,0,1.77,1.64,1.05
17549776,Isca1,0,0,0,0,0,0,1.19,1.64,1.08
17324583,Opa1,0,0,0,0,0,0,-1.02,1.64,1.16
17325581,Cox17,0,0,0,0,0,0,1.17,1.64,-1.02
17487374,Apoc1,0,0,0,0,0,0,1.07,1.64,1.04
17283830,,0,0,0,0,0,0,-1.06,1.64,-1.19
17548417,Gm19648,0,0,0,0,0,0,-1.22,1.64,1.35
17412539,Rragd,0,0,0,0,0,0,1.47,1.64,1.62
17539413,,0,0,0,0,0,0,-1.25,1.64,1.17
17298925,,0,0,0,0,0,0,1.08,1.64,1.57
17429685,Oxct2a,0,0,0,0,0,0,1.02,1.64,1.26
17418540,Stk40,0,0,0,0,0,0,1.27,1.63,1.7
17308954,,0,0,0,0,0,0,1.28,1.63,-1.12
17420546,Pla2g2e,0,0,0,0,0,0,1.66,1.63,1.14
17380764,Mir133a-2,0,0,0,0,0,0,1.08,1.63,1.09
17406708,Tmem79,0,0,0,0,0,0,-1.35,1.63,1.32
17313877,Ttc38,0,0,0,0,0,0,1.74,1.63,1.12
17386621,Atp5g3,0,0,0,0,0,0,-1.06,1.63,1.36
17484752,Ptdss2,0,0,0,0,0,0,1.81,1.63,1.28
17269679,Ghdc,0,0,0,0,0,0,1.65,1.63,1.26
17444100,Chst12,0,0,0,0,0,0,1.29,1.63,1.41
17360216,Gsto1,0,0,0,0,0,0,1.22,1.63,1.64
17496651,Sephs2,0,0,0,0,0,0,1.07,1.63,1.77
17380953,Ppdpf,0,0,0,0,0,0,1.24,1.63,1.25
17386778,Ttn,0,0,0,0,0,0,-2.28,1.63,-1.12
17478797,Atp5l-ps1,0,0,0,0,0,0,1.08,1.63,1.37
17308800,Dnajc15,0,0,0,0,0,0,1.15,1.63,1.45
17318179,Mroh6,0,0,0,0,0,0,-1.07,1.63,1.12
17409911,A730020M07Rik,0,0,0,0,0,0,1.46,1.63,1.28
17254984,C030037D09Rik,0,0,0,0,0,0,1.38,1.63,1.11
17370273,Ndufa8,0,0,0,0,0,0,1.34,1.63,1.12
17403282,Ccbl2,0,0,0,0,0,0,1.1,1.63,1.34
17227528,,0,0,0,0,0,0,-1.34,1.63,-1.5
17380604,Fam217b,0,0,0,0,0,0,-1.11,1.63,-1.16
17476639,,0,0,0,0,1,0,1.11,1.63,2.07
17514326,Gm10722,0,0,0,0,1,0,2.05,1.63,4.88
17547616,Hba-a1; Hba-a2,1,0,0,0,0,0,2.15,1.62,1.81
17272745,Usp36,0,0,0,0,0,0,1.14,1.62,1.34
17253674,Poldip2,0,0,0,0,0,0,1.42,1.62,1.37
17448880,Lnx1,0,0,0,0,0,0,1.06,1.62,1.01
17241030,,0,0,0,0,0,0,-1.51,1.62,-1.07
17510200,Arrdc2,0,0,0,0,0,0,1.15,1.62,1.18
17504146,LOC640856; Coq9,0,0,0,0,0,0,1.28,1.62,1.39
17237751,BC048403,0,0,0,0,0,0,1.15,1.62,1.24
17241308,Tspan15,0,0,0,0,0,0,1.36,1.62,1.62
17432264,Plekhm2,1,0,0,0,0,0,2.79,1.62,1.1
17250197,Mrpl55,0,0,0,0,0,0,-1.05,1.62,1.19
17292139,Mcur1,0,0,0,0,0,0,1.35,1.62,1.07
17369232,Gm16323,0,0,0,0,0,0,1.49,1.62,1.14
